date,open,high,low,close,volume
2025-06-02,98.84,99.905,98.05,99.77,16999205.0
2025-06-03,99.565,100.89,98.57,99.98,15598643.0
2025-06-04,99.79,100.13,99.32,99.35,11115649.0
2025-06-05,99.295,99.59,97.605,97.96,15825276.0
2025-06-06,98.37,98.56,96.97,97.47,15599294.0
2025-06-09,97.4,97.85,96.77,97.45,13655700.0
2025-06-10,97.29,98.0892,96.48,97.32,17162468.0
2025-06-11,97.29,97.29,95.35,95.8,16389620.0
2025-06-12,94.89,95.26,93.43,94.83,17845704.0
2025-06-13,94.52,95.32,94.005,94.44,18694739.0
2025-06-16,94.75,95.78,94.095,94.29,14881663.0
2025-06-17,93.95,94.82,93.62,94.25,14935630.0
2025-06-18,94.57,95.49,94.09,95.09,11333690.0
2025-06-20,95.24,96.31,95.2,96.12,20604918.0
2025-06-23,95.92,97.93,95.67,97.87,20432351.0
2025-06-24,97.73,99.105,97.25,98.0,22403655.0
2025-06-25,98.31,98.56,97.15,97.26,11154676.0
2025-06-26,96.9,97.34,95.915,96.02,19361417.0
2025-06-27,96.32,97.76,96.16,97.27,31431912.0
2025-06-30,97.23,98.14,96.31,97.78,17803030.0
2025-07-01,97.6,99.1899,97.4238,98.24,15635847.0
2025-07-02,98.125,98.3817,97.055,97.61,12501965.0
2025-07-03,97.7,98.48,97.42,98.36,7686204.0
2025-07-07,98.23,99.35,97.62,99.35,12930913.0
2025-07-08,98.82,99.17,96.51,97.09,16874954.0
2025-07-09,97.15,97.29,96.38,96.81,13702615.0
2025-07-10,96.66,96.78,94.735,94.86,18894787.0
2025-07-11,95.005,95.5344,94.23,94.4,14595047.0
2025-07-14,94.51,95.84,94.38,95.78,13779084.0
2025-07-15,95.6,95.78,94.935,95.39,10450759.0
2025-07-16,95.415,95.8296,94.605,95.15,11181552.0
2025-07-17,95.075,95.63,94.89,95.09,11165126.0
2025-07-18,95.085,95.4801,94.43,95.05,14636294.0
2025-07-21,95.255,96.64,95.1,95.67,13450359.0
2025-07-22,95.84,96.67,95.74,95.85,9049130.0
2025-07-23,96.01,96.29,95.29,95.68,9729672.0
2025-07-24,95.57,96.955,95.35,96.6,14991517.0
2025-07-25,96.84,97.65,96.53,97.47,12868466.0
2025-07-28,97.28,98.125,97.075,97.61,12293060.0
2025-07-29,97.78,98.72,97.34,98.33,14034265.0
2025-07-30,98.61,98.88,97.29,97.59,13864096.0
2025-07-31,97.44,98.63,97.31,97.98,15651348.0
2025-08-01,98.0,98.83,97.6705,98.49,16750407.0
2025-08-04,98.2,99.91,98.2,99.59,19050206.0
2025-08-05,99.67,100.47,98.91,99.31,17977008.0
2025-08-06,99.46,103.685,99.46,103.36,23738420.0
2025-08-07,103.46,103.9,102.11,103.12,12509479.0
2025-08-08,103.37,104.72,103.15,103.73,12394722.0
2025-08-11,103.9,104.33,103.11,103.93,12856706.0
2025-08-12,104.25,104.31,103.37,103.62,17919327.0
2025-08-13,102.15,102.805,100.85,100.99,19398499.0
2025-08-14,101.22,101.44,100.72,100.85,10858447.0
2025-08-15,100.63,100.77,99.5402,100.0,13604944.0
2025-08-18,100.0,100.875,99.915,100.7,11656135.0
2025-08-19,100.96,102.43,100.8,101.29,16999004.0
2025-08-20,101.15,102.65,100.93,102.57,18655026.0
2025-08-21,99.41,99.45,96.95,97.96,51825050.0
2025-08-22,98.065,99.05,96.76,96.83,32695177.0
2025-08-25,97.0,97.58,96.07,96.07,18956143.0
2025-08-26,96.275,96.47,95.42,96.05,22270353.0
2025-08-27,95.9,96.315,95.6,96.08,12925656.0
2025-08-28,96.0,96.57,95.7,96.11,19241634.0
2025-08-29,96.1,97.025,95.795,96.98,15600269.0
2025-09-02,97.23,97.85,96.51,97.85,15351293.0
