date,open,high,low,close,volume
2025-06-02,74.255,74.75,73.265,74.72,11237467.0
2025-06-03,74.72,75.835,74.37,75.65,13193503.0
2025-06-04,77.7,78.8,75.38,75.38,29577980.0
2025-06-05,75.61,75.755,74.18,74.9,20148718.0
2025-06-06,76.15,76.76,75.83,76.33,10988023.0
2025-06-09,76.55,76.7,75.9305,76.46,13453151.0
2025-06-10,76.16,76.35,75.13,75.45,14892891.0
2025-06-11,75.54,75.72,74.57,74.93,16442377.0
2025-06-12,74.33,74.52,73.17,74.01,14522493.0
2025-06-13,72.92,73.79,71.93,72.36,21168334.0
2025-06-16,73.395,73.72,72.925,73.15,16231481.0
2025-06-17,72.78,73.21,72.3,72.5,14156764.0
2025-06-18,72.65,75.135,72.57,74.74,23498254.0
2025-06-20,75.24,75.775,75.07,75.4,27677535.0
2025-06-23,75.13,77.03,74.82,77.01,17375689.0
2025-06-24,77.715,78.75,77.715,78.11,16342330.0
2025-06-25,78.275,79.3112,77.99,79.07,13954461.0
2025-06-26,79.44,80.095,79.19,79.96,18214760.0
2025-06-27,79.995,80.15,78.955,79.5,21324186.0
2025-06-30,80.48,81.1,79.91,80.12,21685816.0
2025-07-01,80.05,81.505,79.91,81.49,20967092.0
2025-07-02,81.915,82.4,81.25,82.36,15195059.0
2025-07-03,82.64,83.945,82.5,83.6,11237287.0
2025-07-07,82.97,83.59,81.5,82.34,18155970.0
2025-07-08,82.3,82.415,81.03,81.59,18303368.0
2025-07-09,82.43,82.52,81.46,81.79,16135513.0
2025-07-10,81.61,82.735,81.61,82.36,14349176.0
2025-07-11,81.75,82.68,81.43,82.55,12583148.0
2025-07-14,82.2,83.515,82.12,83.43,20194153.0
2025-07-15,80.75,81.0793,77.725,78.86,53937981.0
2025-07-16,78.885,80.08,78.21,79.91,30567512.0
2025-07-17,79.46,80.65,79.1,79.71,21837606.0
2025-07-18,79.845,80.77,78.88,80.64,21235952.0
2025-07-21,80.75,81.46,80.17,80.28,14506595.0
2025-07-22,80.28,82.59,80.28,82.38,22437003.0
2025-07-23,83.0,83.925,82.605,83.7,19379220.0
2025-07-24,83.84,84.83,83.12,83.87,19031175.0
2025-07-25,84.12,84.455,83.23,84.32,14072398.0
2025-07-28,84.32,84.5,82.71,83.07,10627130.0
2025-07-29,83.63,83.695,82.2,82.65,12478156.0
2025-07-30,82.99,83.09,81.305,81.78,15579053.0
2025-07-31,81.35,81.93,80.33,80.63,14813914.0
2025-08-01,79.19,79.35,77.4,77.78,16071318.0
2025-08-04,78.52,78.525,76.91,77.58,13892055.0
2025-08-05,78.34,78.35,76.155,77.96,15765121.0
2025-08-06,77.905,78.815,77.56,77.61,14157025.0
2025-08-07,78.28,78.3,76.78,77.05,13105942.0
2025-08-08,77.11,78.18,76.35,77.85,14122980.0
2025-08-11,78.01,78.09,77.23,77.59,14408079.0
2025-08-12,78.22,79.555,78.15,79.48,14366372.0
2025-08-13,79.675,79.72,77.1,77.89,14415138.0
2025-08-14,78.275,79.579,77.705,79.41,16051482.0
2025-08-15,79.54,79.65,77.005,77.1,15380417.0
2025-08-18,76.99,77.6,76.91,77.44,11660879.0
2025-08-19,77.16,77.77,77.03,77.53,10118544.0
2025-08-20,77.475,78.479,76.59,78.16,12102230.0
2025-08-21,77.88,78.07,77.08,77.83,9102838.0
2025-08-22,78.34,79.31,78.13,79.1,11282594.0
2025-08-25,78.88,80.5,78.87,80.19,12016971.0
2025-08-26,79.82,81.63,79.78,81.51,14936593.0
2025-08-27,81.26,83.205,81.24,82.5,15567692.0
2025-08-28,82.875,83.13,81.915,81.98,13963176.0
2025-08-29,81.965,82.81,81.8,82.18,12041272.0
2025-09-02,81.71,81.82,80.4401,81.78,13325976.0
2025-09-03,81.73,82.01,80.015,80.51,11173968.0
2025-09-04,80.75,82.1265,80.225,81.83,10822312.0
2025-09-05,81.64,82.02,78.7,78.96,20661440.0
2025-09-08,78.99,79.79,78.56,79.14,17106972.0
2025-09-09,79.31,81.455,79.0,80.76,17157295.0
2025-09-10,80.66,81.24,79.91,80.3,16460207.0
2025-09-11,80.2,81.385,79.78,81.25,17785769.0
2025-09-12,81.1,81.635,80.7875,81.46,10498608.0
2025-09-15,81.61,81.815,81.13,81.41,9563192.0
2025-09-16,81.56,81.61,80.085,81.39,10705921.0
2025-09-17,81.215,82.72,80.54,82.48,14746095.0
2025-09-18,82.565,83.52,81.94,83.5,13021112.0
2025-09-19,83.83,84.925,82.9301,84.64,36482387.0
2025-09-22,83.88,85.28,83.74,85.16,14544979.0
2025-09-23,85.15,86.655,83.67,84.37,14818507.0
2025-09-24,84.65,85.37,83.66,84.11,9478931.0
2025-09-25,83.69,84.66,83.555,84.32,8514892.0
2025-09-26,84.69,85.64,84.555,85.01,8502912.0
2025-09-29,84.7,85.185,84.035,84.65,9834068.0
2025-09-30,84.655,85.12,82.6613,83.82,11428987.0
2025-10-01,83.1,83.6,80.77,80.87,16961912.0
2025-10-02,80.7,81.05,80.035,80.5,11419979.0
2025-10-03,81.02,81.69,80.44,80.67,10124895.0
2025-10-06,80.56,81.46,79.57,80.69,12837746.0
2025-10-07,80.87,81.3601,80.535,81.14,10371256.0
2025-10-08,81.255,81.33,79.54,79.73,11277365.0
2025-10-09,79.91,80.745,79.42,79.89,8432166.0
2025-10-10,79.605,80.44,77.62,77.62,16004293.0
2025-10-13,78.74,79.23,78.275,78.92,14229294.0
2025-10-14,82.52,86.06,80.39,84.56,36260554.0
2025-10-15,85.165,87.47,85.16,86.46,22909412.0
2025-10-16,86.99,87.43,83.0,84.0,22715623.0
2025-10-17,84.45,84.525,82.31,83.28,18798991.0
2025-10-20,83.615,86.14,83.09,86.02,15777224.0
2025-10-21,86.12,87.31,84.655,84.76,20101124.0
2025-10-22,85.15,85.16,83.14,83.88,18955029.0
2025-10-23,84.31,85.48,83.75,84.46,14157823.0
2025-10-24,84.8,86.88,84.76,86.41,14011435.0
2025-10-27,86.9,87.34,86.31,87.01,11681994.0
2025-10-28,87.055,87.2999,85.78,86.9,13200962.0
2025-10-29,86.815,87.235,85.67,86.0,16444350.0
2025-10-30,86.08,87.26,85.88,85.99,14829970.0
2025-10-31,85.48,87.35,85.01,86.97,14776738.0
2025-11-03,87.14,87.89,85.85,87.3,12769342.0
2025-11-04,87.0,88.5,85.88,87.13,16737680.0
2025-11-05,87.38,88.3,85.91,86.95,15609717.0
2025-11-06,86.9,87.34,85.515,86.04,16800171.0
2025-11-07,85.11,86.09,84.04,86.04,15612089.0
2025-11-10,86.285,87.0,85.45,86.1,13138552.0
2025-11-11,86.11,87.0599,86.045,86.19,13851472.0
2025-11-12,86.31,88.64,85.935,86.26,16775234.0
2025-11-13,86.16,86.8892,84.465,84.7,15707987.0
2025-11-14,84.45,85.3498,82.96,85.05,15397272.0
2025-11-17,84.685,85.05,82.54,83.42,14457093.0
2025-11-18,83.415,84.76,82.93,83.86,14234108.0
2025-11-19,83.975,84.82,83.61,84.16,10959596.0
2025-11-20,85.055,86.04,82.32,82.4,12135845.0
2025-11-21,82.77,83.63,81.05,83.11,16169513.0
2025-11-24,83.09,85.09,82.41,84.66,27574482.0
2025-11-25,84.525,85.54,83.61,85.1,12966444.0
2025-11-26,85.42,86.39,85.13,85.56,9304299.0
2025-11-28,85.64,86.52,85.305,85.85,6545001.0
2025-12-01,85.83,86.56,85.165,85.4,9794023.0
2025-12-02,85.69,86.785,85.28,86.32,9483957.0
2025-12-03,86.26,89.39,86.26,89.35,14439300.0
2025-12-04,89.4,90.63,89.32,90.21,13433025.0
2025-12-05,89.99,91.11,89.55,89.83,11210942.0
2025-12-08,89.825,91.02,89.15,90.06,13267574.0
2025-12-09,90.24,90.245,88.775,88.89,17101654.0
2025-12-10,88.94,90.865,88.19,90.69,22729108.0
2025-12-11,90.54,93.4173,90.22,92.59,15505116.0
2025-12-12,93.12,93.42,92.12,92.76,12532836.0
2025-12-15,93.58,94.26,92.49,92.9,13885156.0
2025-12-16,93.08,93.165,91.43,92.19,12981086.0
2025-12-17,92.755,93.33,92.47,92.59,14818954.0
2025-12-18,93.03,93.89,91.285,91.48,11844109.0
2025-12-19,91.61,93.131,91.6,93.01,37783890.0
2025-12-22,93.2,94.385,93.05,94.28,9512327.0
2025-12-23,94.24,94.675,94.025,94.47,8642102.0
2025-12-24,94.65,95.845,94.47,95.3,5506806.0
2025-12-26,95.355,95.465,94.7244,95.26,5169406.0
2025-12-29,95.36,95.61,94.37,94.52,8624207.0
2025-12-30,94.73,94.88,93.99,94.31,6418098.0
2025-12-31,94.5,94.68,93.115,93.2,7919574.0
2026-01-02,93.3,95.345,92.805,95.2,9242623.0
2026-01-05,95.09,97.76,94.975,96.38,14383991.0
2026-01-06,95.4,96.545,95.07,96.39,12329215.0
2026-01-07,95.71,95.89,93.65,94.29,14589529.0
2026-01-08,94.26,96.155,94.19,95.6,12406013.0
2026-01-09,95.81,96.565,95.255,95.95,10261332.0
2026-01-12,94.83,95.54,93.885,94.96,15958140.0
2026-01-13,95.29,95.75,93.055,93.56,21998550.0
2026-01-14,90.75,90.8,88.06,89.25,33803927.0
2026-01-15,89.34,89.91,88.36,88.96,21738571.0
2026-01-16,88.96,89.6918,88.08,88.38,26981614.0
2026-01-20,87.26,88.64,86.28,86.66,19353525.0
2026-01-21,86.5,87.56,86.03,86.12,17606674.0
2026-01-22,86.43,89.0,86.43,88.04,19668941.0
2026-01-23,87.5,87.71,86.03,86.96,15227498.0
2026-01-26,87.1,88.2855,87.1,88.05,13047439.0
2026-01-27,88.15,89.065,87.48,88.71,15105426.0
2026-01-28,88.62,89.06,86.84,88.03,16395695.0
2026-01-29,88.69,90.64,88.54,90.64,21496996.0
2026-01-30,90.205,91.05,89.75,90.49,18306892.0
2026-02-02,90.16,92.795,89.9,92.27,13835176.0
2026-02-03,92.71,94.79,91.9,92.31,18099049.0
2026-02-04,92.645,93.91,92.53,93.14,12382833.0
2026-02-05,92.85,93.06,90.91,92.01,12641313.0
2026-02-06,92.75,94.65,92.56,93.97,13205720.0
2026-02-09,93.75,95.09,89.0,94.61,20544849.0
2026-02-10,94.305,95.01,89.75,91.91,20148421.0
2026-02-11,92.65,93.08,88.5,88.95,15461694.0
2026-02-12,89.31,89.97,85.825,86.29,16858172.0
2026-02-13,85.68,87.445,85.09,86.98,12424984.0
2026-02-17,87.83,88.8399,87.31,87.4,12361853.0
2026-02-18,87.82,89.4,87.65,88.56,8251266.0
2026-02-19,87.835,88.16,86.6,87.57,10427324.0
2026-02-20,87.36,88.71,86.14,88.7,14255044.0
2026-02-23,88.17,88.6,83.775,85.15,20607036.0
2026-02-24,84.4,85.19,82.47,84.57,18817658.0
2026-02-25,85.19,86.92,84.97,86.76,16620717.0
2026-02-26,86.89,88.32,85.58,86.3,18768354.0
2026-02-27,84.67,84.82,80.45,81.45,29145017.0
2026-03-02,79.15,83.065,78.94,82.58,21834278.0
2026-03-03,80.995,83.49,79.85,82.53,19018618.0
2026-03-04,82.69,84.04,82.03,83.93,18061158.0
2026-03-05,83.65,83.7976,81.19,82.11,20939177.0
2026-03-06,80.26,80.57,77.94,80.42,16798897.0
2026-03-09,79.43,79.79,76.86,78.83,24959470.0
2026-03-10,78.95,79.8,77.45,78.3,18481718.0
2026-03-11,78.05,78.23,76.5,76.88,17497291.0
2026-03-12,75.475,75.54,74.645,75.25,24794091.0
2026-03-13,75.65,76.21,74.03,74.1,15496904.0
