date,open,high,low,close,volume
2025-06-02,48.5,48.87,47.8182,48.79,13505635.0
2025-06-03,48.49,48.93,47.65,48.09,12432656.0
2025-06-04,48.17,48.85,47.95,47.95,11203080.0
2025-06-05,48.05,48.6,47.73,47.84,12792035.0
2025-06-06,48.1,48.675,48.0856,48.41,9319914.0
2025-06-09,48.56,49.37,48.55,49.0,9863517.0
2025-06-10,49.21,50.625,49.12,49.97,11365576.0
2025-06-11,50.05,50.76,49.86,50.16,11024883.0
2025-06-12,50.16,50.74,49.945,50.69,9620449.0
2025-06-13,50.24,50.46,49.6503,49.75,9499414.0
2025-06-16,49.33,49.44,48.25,48.66,14974438.0
2025-06-17,48.4,48.56,47.16,47.23,12453785.0
2025-06-18,47.31,47.37,46.39,46.84,15864156.0
2025-06-20,46.92,47.395,46.72,46.86,47287217.0
2025-06-23,46.89,47.18,46.315,46.92,9508300.0
2025-06-24,47.08,47.4,46.705,47.03,14585014.0
2025-06-25,47.0,47.0,46.47,46.68,9013136.0
2025-06-26,46.895,47.07,46.47,46.65,7325604.0
2025-06-27,46.825,46.95,46.18,46.35,21865017.0
2025-06-30,46.41,46.725,46.165,46.29,17511797.0
2025-07-01,46.255,48.26,46.17,47.51,21112406.0
2025-07-02,47.59,48.215,47.355,47.63,12299119.0
2025-07-03,47.21,47.265,46.695,46.92,7024133.0
2025-07-07,46.86,46.92,46.33,46.49,10687080.0
2025-07-08,46.645,47.82,46.48,47.04,9837163.0
2025-07-09,47.2,47.78,47.1,47.66,11949001.0
2025-07-10,47.45,48.61,46.98,48.52,14731847.0
2025-07-11,47.75,47.8,46.72,46.86,13716440.0
2025-07-14,46.875,47.97,46.875,47.34,10867502.0
2025-07-15,47.15,47.49,46.182237,46.43,14878730.0
2025-07-16,46.77,47.42,46.65,47.17,13250549.0
2025-07-17,46.81,48.355,46.81,48.06,16471956.0
2025-07-18,48.14,48.24,47.26,47.36,10717030.0
2025-07-21,47.39,47.39,46.57,46.69,9999314.0
2025-07-22,46.91,48.14,46.85,48.02,9605501.0
2025-07-23,48.86,49.12,48.36,48.98,10834256.0
2025-07-24,49.02,49.275,48.71,48.94,6860626.0
2025-07-25,49.08,49.2379,47.29,48.43,11921951.0
2025-07-28,48.44,48.46,47.335,47.51,7445611.0
2025-07-29,47.17,47.18,46.37,46.86,11423411.0
2025-07-30,47.0,47.26,45.81,45.98,14148751.0
2025-07-31,44.17,45.51,42.96,43.31,44531321.0
2025-08-01,43.61,44.455,43.57,44.23,18629475.0
2025-08-04,44.07,45.51,43.88,45.4,14662770.0
