date,net
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-20,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-30,-3.0303030303030305e-06
2025-07-01,0.001008526204833792
2025-07-02,0.0006512573340794131
2025-07-03,4.9183408969914954e-05
2025-07-07,-0.0010660956892640642
2025-07-08,0.00029967654177367754
2025-07-09,-0.00026454473541794173
2025-07-10,0.0013174003971743304
2025-07-11,-0.00048742830574975145
2025-07-14,0.0007525958834323431
2025-07-15,-0.0016997780379220233
2025-07-16,0.000657172936510845
2025-07-17,-0.0006134219426396313
2025-07-18,0.0004341492854991979
2025-07-21,0.001720758341773005
2025-07-22,0.0025443983463062183
2025-07-23,0.0025289215108801155
2025-07-24,-0.0017863396102734323
2025-07-25,0.0005313426095459303
2025-07-28,0.00024003349824151316
2025-07-29,-0.001277303118199103
2025-07-30,-0.001116991138617216
2025-07-31,-0.004082934349195312
2025-08-01,-0.0034817555018312697
2025-08-04,0.004290201075984743
2025-08-05,0.001392425138281227
2025-08-06,0.0005915669906900947
2025-08-07,-0.0014159433946701503
2025-08-08,0.0006605543281403018
2025-08-11,-0.00045311860252764287
2025-08-12,0.0016147601823693616
2025-08-13,0.0015964988027009045
2025-08-14,0.00017033098184939647
2025-08-15,0.0003605114985201001
2025-08-18,0.00017113699965005561
2025-08-19,0.00022582234133543475
2025-08-20,0.00020261943332561085
2025-08-21,-0.00032435886066396725
2025-08-22,0.0011280022867120039
2025-08-25,-0.0003786632049213591
2025-08-26,0.0003377607826436569
2025-08-27,0.00038875960795770634
2025-08-28,0.00020667485709525182
2025-08-29,-0.000396784616129497
2025-09-02,-6.799079489913858e-05
2025-09-03,-0.0001405307068355745
2025-09-04,0.00010894565395136078
2025-09-05,-0.00028858654460883054
2025-09-08,-6.605264259222795e-05
2025-09-09,0.00029157522481042567
2025-09-10,-8.036085995833537e-06
2025-09-11,0.0010627783334587633
2025-09-12,-0.0009501766727831575
2025-09-15,-0.00032461721268233325
2025-09-16,1.3422639321445996e-05
2025-09-17,0.0009767710052817297
2025-09-18,9.490788384516114e-05
2025-09-19,0.00011302571198674201
2025-09-22,-0.0003239558588479177
2025-09-23,0.00019746123832056284
2025-09-24,-0.00024204353167963107
2025-09-25,-0.0009582066664284801
2025-09-26,0.0008365502011654444
2025-09-29,1.4163890581609231e-06
2025-09-30,0.0014389160203842257
2025-10-01,1.8556929493115302e-05
2025-10-02,-0.00013493531022973107
2025-10-03,-0.00013504424651368462
2025-10-06,-9.349175771832136e-05
2025-10-07,0.00019386004715040122
2025-10-08,-5.700371077452131e-05
2025-10-09,4.6183991238009135e-05
2025-10-10,-0.0020543494977203363
2025-10-13,0.0023840638004035673
2025-10-14,0.0015978760360673186
2025-10-15,0.00026426194412277964
2025-10-16,-0.000594172663776431
2025-10-17,0.0012723318331144195
2025-10-20,0.0012978115703314596
2025-10-21,0.00032178513448013086
2025-10-22,-0.00024700088405010465
2025-10-23,-0.000296425489482087
2025-10-24,0.0002725409097882546
2025-10-27,0.00018930984705205675
2025-10-28,-0.00030379741560521655
2025-10-29,-0.001002609464498659
2025-10-30,-0.00018737665117356852
2025-10-31,-4.7309225196636645e-05
2025-11-03,-0.001062436082081849
2025-11-04,0.00014734036702693677
2025-11-05,0.0004455380089780705
2025-11-06,-0.0007486871614514284
2025-11-07,0.0007252747262220222
2025-11-10,0.0002500446210303621
2025-11-11,0.0016179315319709495
2025-11-12,0.00030288387572786706
2025-11-13,-0.0009789942004929833
2025-11-14,-0.0004180047470934696
2025-11-17,-0.0012126775144724357
2025-11-18,-0.0013317695914612196
2025-11-19,0.00028805670509892735
2025-11-20,-0.0027698871971722425
2025-11-21,0.0018342263467036098
2025-11-24,0.001987297728502639
2025-11-25,0.0011765072317691146
2025-11-26,0.001053219321680473
2025-11-28,0.001241823228871689
2025-12-01,6.680145103176363e-05
2025-12-02,0.0005582219704214825
2025-12-03,0.0004627310521649327
2025-12-04,0.0001053925403338337
